uuid,latitude,longitude,stake_weight
fffe988b-d388-4d84-963c-80ce40f1ec03,43.8260,-111.7897,1
e8cfea7e-d8aa-4584-9188-e8a280292c45,39.7392,-104.9847,1
7e5c5bd2-e45b-44fb-8524-092d9dd36a4c,-27.4679,153.0281,1
659da402-e621-43d0-8754-2e5da0997e73,52.4025,6.0681,1
b00d9a7f-c58d-498d-8d14-1a2a32885c61,51.5085,-0.1257,1
55aed0c6-5f09-4ca9-b7fa-a26291b27ba0,47.2529,-122.4443,1
b21031a4-8102-4a9e-a1d3-4ea2b831597b,50.4779,12.3713,1
982bcf7a-053b-4184-80cb-4852e911f268,33.8840,-84.5144,1
650cacd5-489b-400c-aa4e-fbfec4c72bdd,33.4665,-111.9984,1
10ec8627-3dcd-4ddb-b292-5f5c3ca2006b,40.4165,-3.7026,1
2a19968f-996d-401d-94b7-77ae3a6ba2db,51.5085,-0.1257,1
190932ca-6e14-4ee6-82a3-d7252ecbd42c,49.4075,11.1649,1
d97014e4-bec2-4b94-86b0-92e672ad8505,33.8873,-117.8946,1
d8f659ee-d240-44f6-a812-3ac29d5186c8,39.0437,-77.4875,1
df8c0454-9dd2-46ba-b739-4dfffc198ee9,50.6330,3.0586,1
c177cdcd-7ebd-4005-b641-47e9e2289726,50.4779,12.3713,1
7e877b4c-fe3f-4615-9fc3-79fddfb7d507,44.4323,26.1063,1
39e91964-9705-4e55-9004-1009b578abfd,1.2897,103.8501,1
ef3b06ef-ae02-4bf0-81ee-8edea145a23e,1.2897,103.8501,1
af24fb87-1956-48c4-955b-67e0d2d800fd,37.3394,-121.8950,1
4e696e42-b61c-40e3-abea-84041cca32b1,1.2897,103.8501,1
c869b886-7940-4320-8f08-a019b7030ae8,-23.5475,-46.6361,1
8653b816-114b-458e-9b09-2747b2566ea0,40.7608,-111.8911,1
05c8b2b6-9b7c-4f43-9c04-a6dec1fa193e,40.7608,-111.8911,1
15f15f13-3b71-4b51-9681-49761411480a,1.2897,103.8501,1
bce342a1-9a32-4d1e-9f27-94e4136317c2,39.0437,-77.4875,1
deea196b-e3a9-48db-abae-2dbf825f949f,40.7143,-74.0060,1
63b9a533-6eb6-48f9-8942-413dde959eab,40.4993,-74.3990,1
f728f6cc-de81-44e4-813d-87a71ab207c4,49.1357,20.4335,1
26853444-f9e6-46ad-9dfc-c022e1e959c0,51.2217,6.7762,1
ec2c91c2-e7a4-464a-a215-1cf8c1b0af29,38.0494,-122.1586,1
552c1e23-b7ef-4130-a3c6-828e94743650,50.1924,8.6753,1
c15fbb53-5e3c-4fad-9dcd-2534ce3580e0,50.4779,12.3713,1
07e9d5a0-59b7-46fb-8fa4-8134571f06e3,51.9942,4.2097,1
97e182bc-7c38-48bb-b000-f54139a97cbb,52.3740,4.8897,1
328e4ae9-6440-43e4-8ff0-22decefd1b9c,51.2217,6.7762,1
c08713ca-ba13-431c-a8d5-013e40796cba,39.0437,-77.4875,1
f1854788-f766-47c9-99d3-b2554cb77bf8,21.0245,105.8412,1
b5f68330-34b2-4590-aef4-f89b0b4d8e28,51.5085,-0.1257,1
2d51700a-4eca-4290-ab2e-308fb9b8c3fe,-16.6786,-49.2539,1
720e2a74-1a75-4be4-874e-02007664ef62,60.1695,24.9354,1
835c973b-9998-47f5-a8dc-4b9bc6159686,43.0926,-75.6513,1
8b2422be-e2c5-4321-aa0c-c18f3eb4ab28,51.5085,-0.1257,1
f0592398-2188-4bbc-8138-0d50589ab11e,59.8588,17.6389,1
1a5ca56b-1091-4d10-863f-7d19eaf7484a,37.7058,-122.4619,1
3a6d9ccc-3ae8-4295-a421-a5460f50ca54,52.3740,4.8897,1
f96e055a-4fdc-4b0a-b617-ff01bdf3928f,22.2783,114.1747,1
7e1d350f-08f4-4212-9070-9e2156037a74,33.7869,-117.9273,1
5c65a340-1173-45dd-87e2-b3005c113ea3,50.4779,12.3713,1
f77d904f-db75-40ad-989f-74f9a8482d25,45.3134,-73.8725,1
e7d63a15-ef39-4b7b-ad15-8205c6b9f146,39.0437,-77.4875,1
